collection,word,article,plural,word_class,example,topic,source_page
tricolore-2-5th-edition,important,,,adjective,,none,169
tricolore-2-5th-edition,impossible,,,adjective,,none,169
tricolore-2-5th-edition,imprimante,une,,noun,,communication,169
tricolore-2-5th-edition,imprimer,,,verb,,none,169
tricolore-2-5th-edition,inconvénient,un,,noun,,none,169
tricolore-2-5th-edition,indice,une,,noun,,none,169
tricolore-2-5th-edition,indisponible,,,adjective,,none,169
tricolore-2-5th-edition,infirmier (infirmière),un(e),,noun,,profession,169
tricolore-2-5th-edition,informatique (f),l',,noun,,none,169
tricolore-2-5th-edition,ingrédients (m pl),les,,noun,,none,169
tricolore-2-5th-edition,inhalateur,un,,noun,,health,169
tricolore-2-5th-edition,inquiéter,s',,verb,,none,169
tricolore-2-5th-edition,inscrire (dans),s',,verb,,none,169
tricolore-2-5th-edition,installer,s',,verb,,none,169
tricolore-2-5th-edition,instruction civique (f),l',,noun,,school,169
tricolore-2-5th-edition,instruction religieuse (f),l',,noun,,school,169
tricolore-2-5th-edition,instrument (de musique),un,,noun,,none,169
tricolore-2-5th-edition,internat,un,,noun,,school,169
tricolore-2-5th-edition,Internet (m),l',,noun,,communication,169
tricolore-2-5th-edition,interview,une,,noun,,none,169
tricolore-2-5th-edition,intrus (m),l',,noun,,none,169
tricolore-2-5th-edition,intéressant,,,adjective,,none,169
tricolore-2-5th-edition,intéresser à,s',,verb,,none,169
tricolore-2-5th-edition,intérieur,à l',,phrase,,none,169
tricolore-2-5th-edition,inventeur,un,,noun,,profession,169
tricolore-2-5th-edition,invention,une,,noun,,none,169
tricolore-2-5th-edition,invitation,une,,noun,,none,169
tricolore-2-5th-edition,invité(e),un(e),,noun,,none,169
tricolore-2-5th-edition,irlandais,,,adjective,,none,169
tricolore-2-5th-edition,Irlande (du Nord) (f),l',,noun,,none,169
tricolore-2-5th-edition,Italie (f),l',,noun,,none,169
tricolore-2-5th-edition,italien (italienne),,,adjective,,none,169
tricolore-2-5th-edition,itinéraire,une,,noun,,none,169
tricolore-2-5th-edition,j'ai mal au ventre,,,phrase,,health,169
tricolore-2-5th-edition,j'ai mal à la gorge,,,phrase,,health,169
tricolore-2-5th-edition,jamais,ne ...,,adverb,,none,169
tricolore-2-5th-edition,jambe,une,,noun,,health,169
tricolore-2-5th-edition,jambon,le,,noun,,food,169
tricolore-2-5th-edition,jardin,un,,noun,,home,169
tricolore-2-5th-edition,jardin botanique,le,,noun,,home,169
tricolore-2-5th-edition,jaune,,,adjective,,none,169
tricolore-2-5th-edition,jean,un,,noun,,shopping,169
tricolore-2-5th-edition,jetable,,,adjective,,none,169
tricolore-2-5th-edition,jeter,,,verb,,none,169
tricolore-2-5th-edition,jeu (pl jeux),un,jeux,noun,,hobby,169
tricolore-2-5th-edition,jeu vidéo,un,,noun,,hobby,169
tricolore-2-5th-edition,jeudi,,,noun,,time-dates,169
tricolore-2-5th-edition,jeudi,le,,noun,,none,169
tricolore-2-5th-edition,jeune,,,adjective,,none,169
tricolore-2-5th-edition,jogging,un,,noun,,shopping,169
tricolore-2-5th-edition,joli,,,adjective,,none,169
tricolore-2-5th-edition,jouer,,,verb,,none,169
tricolore-2-5th-edition,joueur (joueuse),un(e),,noun,,none,169
tricolore-2-5th-edition,jour,un,,noun,,time-dates,169
tricolore-2-5th-edition,jour de fête,,,phrase,,hobby,169
tricolore-2-5th-edition,jour férié,,,phrase,,vacation,169
tricolore-2-5th-edition,journal (pl journaux),un,journaux,noun,,none,169
tricolore-2-5th-edition,journée,une,,noun,,time-dates,169
tricolore-2-5th-edition,judo,le,,noun,,none,169
tricolore-2-5th-edition,juillet,,,noun,,time-dates,169
tricolore-2-5th-edition,juin,,,noun,,time-dates,169
tricolore-2-5th-edition,jumeaux (jumelles),des,,noun,,family,169
tricolore-2-5th-edition,jumelles (f pl),des,,noun,,none,169
tricolore-2-5th-edition,jungle,un,,noun,,none,169
tricolore-2-5th-edition,jupe,une,,noun,,shopping,169
tricolore-2-5th-edition,jus de fruit,un,,noun,,food,169
tricolore-2-5th-edition,jusqu'à,,,preposition,,none,169
tricolore-2-5th-edition,kayak,un,,noun,,none,169
tricolore-2-5th-edition,ketchup,le,,noun,,food,169
tricolore-2-5th-edition,kilo,un,,noun,,none,169
tricolore-2-5th-edition,kiosque,un,,noun,,none,169
tricolore-2-5th-edition,kiwi,un,,noun,,food,169
tricolore-2-5th-edition,klaxonner,,,verb,,none,169
tricolore-2-5th-edition,laboratoire,un,,noun,,none,169
tricolore-2-5th-edition,lac,un,,noun,,none,169
tricolore-2-5th-edition,laisser,,,verb,,none,169
tricolore-2-5th-edition,laisser tomber,,,verb,,none,169
tricolore-2-5th-edition,lait,le,,noun,,food,169
tricolore-2-5th-edition,langue,une,,noun,,none,169
tricolore-2-5th-edition,langues vivantes,les,,noun,,none,169
tricolore-2-5th-edition,lapin,un,,noun,,none,169
tricolore-2-5th-edition,latin,le,,noun,,none,169
tricolore-2-5th-edition,laver,,,verb,,daily-routine,169
tricolore-2-5th-edition,lecteur (MP3/DVD),un,,noun,,none,169
tricolore-2-5th-edition,lecture,la,,noun,,hobby,169
tricolore-2-5th-edition,lentement,,,adverb,,none,169
tricolore-2-5th-edition,lettre,une,,noun,,communication,169
tricolore-2-5th-edition,lever,se,,verb,,daily-routine,169
tricolore-2-5th-edition,librairie,une,,noun,,none,169
tricolore-2-5th-edition,libre,,,adjective,,none,169
tricolore-2-5th-edition,lien,un,,noun,,communication,169
tricolore-2-5th-edition,lieu,un,,noun,,none,169
tricolore-2-5th-edition,limonade,la,,noun,,food,169
tricolore-2-5th-edition,lion,un,,noun,,none,169
tricolore-2-5th-edition,lire,,,verb,,none,169
tricolore-2-5th-edition,liseuse,une,,noun,,none,169
tricolore-2-5th-edition,lit,un,,noun,,home,169
tricolore-2-5th-edition,litre,un,,noun,,none,169
tricolore-2-5th-edition,livre,un,,noun,,none,169
tricolore-2-5th-edition,livre,une,,noun,,none,169
tricolore-2-5th-edition,location,la,,noun,,none,169
tricolore-2-5th-edition,loger,,,verb,,none,169
tricolore-2-5th-edition,logique,la,,noun,,none,169
tricolore-2-5th-edition,logo,un,,noun,,communication,169
tricolore-2-5th-edition,loin,,,adverb,,none,169
tricolore-2-5th-edition,long (longue),,,adjective,,none,169
tricolore-2-5th-edition,longtemps,,,adverb,,time-dates,169
tricolore-2-5th-edition,loterie,la,,noun,,none,169
tricolore-2-5th-edition,loupe,la,,noun,,none,169
tricolore-2-5th-edition,lourd,,,adjective,,none,169
tricolore-2-5th-edition,lumière,la,,noun,,none,169
tricolore-2-5th-edition,lundi,,,noun,,time-dates,169
tricolore-2-5th-edition,lundi,le,,noun,,none,169
tricolore-2-5th-edition,lunettes (f pl),les,,noun,,none,169
tricolore-2-5th-edition,lunettes de soleil,les,,noun,,none,169
tricolore-2-5th-edition,lycée,un,,noun,,school,169
tricolore-2-5th-edition,là-bas,,,adverb,,none,169
tricolore-2-5th-edition,légume,un,,noun,,food,169
tricolore-2-5th-edition,macaronis (m pl),les,,noun,,food,169
tricolore-2-5th-edition,machine,une,,noun,,none,169
tricolore-2-5th-edition,madame,,,noun,,none,169
tricolore-2-5th-edition,magasin,un,,noun,,shopping,169
tricolore-2-5th-edition,magazine,un,,noun,,none,169
tricolore-2-5th-edition,magazine d'informatique,un,,noun,,communication,169
tricolore-2-5th-edition,magnifique,,,adjective,,none,169
tricolore-2-5th-edition,maigrir,,,verb,,none,169
tricolore-2-5th-edition,maillot,un,,noun,,shopping,169
tricolore-2-5th-edition,maillot de bain,,,phrase,,hobby,169
tricolore-2-5th-edition,maintenant,,,adverb,,time-dates,169
tricolore-2-5th-edition,mais,,,other,,none,169
tricolore-2-5th-edition,maison,une,,noun,,home,169
tricolore-2-5th-edition,maison,à la,,phrase,,none,169
tricolore-2-5th-edition,maison des jeunes,une,,noun,,none,169
tricolore-2-5th-edition,mal,,,adverb,,none,169
tricolore-2-5th-edition,malade,,,adjective,,health,169
tricolore-2-5th-edition,malheur,le,,noun,,none,169
tricolore-2-5th-edition,malheureusement,,,adverb,,none,169
tricolore-2-5th-edition,malin (maligne),,,adjective,,none,169
tricolore-2-5th-edition,Malte,,,noun,,none,169
tricolore-2-5th-edition,Mamie,,,noun,,family,169
tricolore-2-5th-edition,mammifère,un,,noun,,none,169
tricolore-2-5th-edition,Manche,la,,noun,,none,169
tricolore-2-5th-edition,manger,,,verb,,none,169
tricolore-2-5th-edition,manquer,,,verb,,none,169
tricolore-2-5th-edition,manteau,un,,noun,,shopping,169
tricolore-2-5th-edition,manège à pédales,un,,noun,,none,169
tricolore-2-5th-edition,marchand(e),un(e),,noun,,profession,169
tricolore-2-5th-edition,marchand(e) de glaces,un(e),,noun,,profession,169
tricolore-2-5th-edition,marchand(e) de légumes,un(e),,noun,,none,169
tricolore-2-5th-edition,marche,une,,noun,,none,169
tricolore-2-5th-edition,marcher,,,verb,,none,169
tricolore-2-5th-edition,marché,un,,noun,,shopping,169
tricolore-2-5th-edition,mardi,,,noun,,time-dates,169
tricolore-2-5th-edition,mardi,le,,noun,,none,169
tricolore-2-5th-edition,mari,le,,noun,,family,169
tricolore-2-5th-edition,marié,,,adjective,,family,169
tricolore-2-5th-edition,Maroc,le,,noun,,none,169
tricolore-2-5th-edition,marque,une,,noun,,none,169
tricolore-2-5th-edition,marron (inv. does not change form),,,adjective,,none,169
tricolore-2-5th-edition,Martinique,la,,noun,,none,169
tricolore-2-5th-edition,match,un,,noun,,none,169
tricolore-2-5th-edition,match nul,un,,noun,,none,169
tricolore-2-5th-edition,maths (f pl),les,,noun,,none,169
tricolore-2-5th-edition,mathématiques (f pl),les,,noun,,none,169
tricolore-2-5th-edition,matin,un,,noun,,time-dates,169
tricolore-2-5th-edition,matin,le,,noun,,time-dates,169
tricolore-2-5th-edition,matinée,une,,noun,,time-dates,169
tricolore-2-5th-edition,matière,une,,noun,,school,169
tricolore-2-5th-edition,mauvais,,,adjective,,none,169
tricolore-2-5th-edition,maître,un,,noun,,none,169
tricolore-2-5th-edition,meilleur,,,adjective,,none,169
tricolore-2-5th-edition,melon,un,,noun,,food,169
tricolore-2-5th-edition,menthe,la,,noun,,none,169
tricolore-2-5th-edition,médecin,un,,noun,,profession,169
tricolore-2-5th-edition,médicament,un,,noun,,health,169
tricolore-2-5th-edition,médina,la,,noun,,shopping,169
tricolore-2-5th-edition,mélanger,,,verb,,none,169
tricolore-2-5th-edition,mémoire,la,,noun,,none,169
tricolore-2-5th-edition,même,,,adjective,,none,169
tricolore-2-5th-edition,quelle horreur,,,phrase,,none,169
tricolore-2-5th-edition,à voix haute,,,phrase,,none,169
tricolore-2-5th-edition,île,une,,noun,,none,169
tricolore-2-5th-edition,avoir le temps,,,verb,,time-dates,172
tricolore-2-5th-edition,c'est tout,,,phrase,,none,172
tricolore-2-5th-edition,de la tête aux pieds,,,phrase,,health,172
tricolore-2-5th-edition,de taille moyenne,,,phrase,,none,172
tricolore-2-5th-edition,de temps en temps,,,phrase,,time-dates,172
tricolore-2-5th-edition,en supplément,,,phrase,,none,172
tricolore-2-5th-edition,en tout,,,phrase,,none,172
tricolore-2-5th-edition,en vacances,,,phrase,,vacation,172
tricolore-2-5th-edition,en ville,,,phrase,,city-places,172
tricolore-2-5th-edition,faire de la voile,,,verb,,hobby,172
tricolore-2-5th-edition,la télé-réalité,,,phrase,,none,172
tricolore-2-5th-edition,la vie scolaire,,,phrase,,school,172
tricolore-2-5th-edition,la ville souterraine,,,phrase,,none,172
tricolore-2-5th-edition,le steak tartare,,,phrase,,food,172
tricolore-2-5th-edition,le tableau des horaires,,,phrase,,school,172
tricolore-2-5th-edition,le vendredi,,,phrase,,none,172
tricolore-2-5th-edition,le vol libre,,,phrase,,none,172
tricolore-2-5th-edition,le weekend,,,phrase,,none,172
tricolore-2-5th-edition,les transports en commun,,,phrase,,travel,172
tricolore-2-5th-edition,par terre,,,phrase,,none,172
tricolore-2-5th-edition,plus tard,,,phrase,,time-dates,172
tricolore-2-5th-edition,souvenir,un,,noun,,vacation,172
tricolore-2-5th-edition,souvent,,,adverb,,none,172
tricolore-2-5th-edition,spaghettis (m pl),les,,noun,,food,172
tricolore-2-5th-edition,spectacle,un,,noun,,none,172
tricolore-2-5th-edition,sport,le,,noun,,hobby,172
tricolore-2-5th-edition,sportif (sportive),,,adjective,,hobby,172
tricolore-2-5th-edition,spécialité,une,,noun,,none,172
tricolore-2-5th-edition,squelette,une,,noun,,none,172
tricolore-2-5th-edition,stade,un,,noun,,city-places,172
tricolore-2-5th-edition,stage,un,,noun,,none,172
tricolore-2-5th-edition,statue,une,,noun,,none,172
tricolore-2-5th-edition,steak,le,,noun,,food,172
tricolore-2-5th-edition,stupide,,,adjective,,none,172
tricolore-2-5th-edition,stylo,un,,noun,,none,172
tricolore-2-5th-edition,sucette,une,,noun,,none,172
tricolore-2-5th-edition,sucre,le,,noun,,food,172
tricolore-2-5th-edition,sucré,,,adjective,,food,172
tricolore-2-5th-edition,sud,le,,noun,,travel,172
tricolore-2-5th-edition,suisse,,,adjective,,none,172
tricolore-2-5th-edition,Suisse,la,,noun,,none,172
tricolore-2-5th-edition,super,,,adjective,,none,172
tricolore-2-5th-edition,superbe,,,adjective,,none,172
tricolore-2-5th-edition,supermarché,un,,noun,,shopping,172
tricolore-2-5th-edition,supplément,un,,noun,,none,172
tricolore-2-5th-edition,sur,,,preposition,,none,172
tricolore-2-5th-edition,surfer (sur le Net),,,verb,,none,172
tricolore-2-5th-edition,surligner,,,verb,,none,172
tricolore-2-5th-edition,surligneur,un,,noun,,none,172
tricolore-2-5th-edition,surnom,un,,noun,,none,172
tricolore-2-5th-edition,surprise,une,,noun,,none,172
tricolore-2-5th-edition,surtout,,,adverb,,none,172
tricolore-2-5th-edition,surveiller,,,verb,,none,172
tricolore-2-5th-edition,Suède,la,,noun,,none,172
tricolore-2-5th-edition,SVT (sciences de la vie et de la terre),les,,noun,,none,172
tricolore-2-5th-edition,sympa,,,adjective,,none,172
tricolore-2-5th-edition,sympathique,,,adjective,,none,172
tricolore-2-5th-edition,sûr,,,adjective,,none,172
tricolore-2-5th-edition,tabac,un,,noun,,none,172
tricolore-2-5th-edition,table,une,,noun,,none,172
tricolore-2-5th-edition,tableau,un,,noun,,none,172
tricolore-2-5th-edition,taille,la,,noun,,shopping,172
tricolore-2-5th-edition,tant pis,,,phrase,,none,172
tricolore-2-5th-edition,tante,une,,noun,,family,172
tricolore-2-5th-edition,taper,,,verb,,none,172
tricolore-2-5th-edition,tapis,un,,noun,,none,172
tricolore-2-5th-edition,tard,,,adverb,,none,172
tricolore-2-5th-edition,tarentule,une,,noun,,none,172
tricolore-2-5th-edition,tarif,le,,noun,,shopping,172
tricolore-2-5th-edition,tarte,une,,noun,,food,172
tricolore-2-5th-edition,tartine,une,,noun,,food,172
tricolore-2-5th-edition,taxi,un,,noun,,travel,172
tricolore-2-5th-edition,technologie,la,,noun,,none,172
tricolore-2-5th-edition,tee-shirt,un,,noun,,shopping,172
tricolore-2-5th-edition,tellement,,,adverb,,none,172
tricolore-2-5th-edition,temps,le,,noun,,time-dates,172
tricolore-2-5th-edition,tennis,le,,noun,,hobby,172
tricolore-2-5th-edition,tennis de table,le,,noun,,hobby,172
tricolore-2-5th-edition,tenue,une,,noun,,none,172
tricolore-2-5th-edition,terminus,un,,noun,,none,172
tricolore-2-5th-edition,terrain,un,,noun,,none,172
tricolore-2-5th-edition,terre,la,,noun,,none,172
tricolore-2-5th-edition,TGV (train à grande vitesse),le,,noun,,travel,172
tricolore-2-5th-edition,thon,le,,noun,,food,172
tricolore-2-5th-edition,thé,le,,noun,,food,172
tricolore-2-5th-edition,théorie,une,,noun,,none,172
tricolore-2-5th-edition,théâtre,un,,noun,,none,172
tricolore-2-5th-edition,tigre,un,,noun,,none,172
tricolore-2-5th-edition,timbre,un,,noun,,communication,172
tricolore-2-5th-edition,titre (m),le,,noun,,none,172
tricolore-2-5th-edition,toast,le,,noun,,food,172
tricolore-2-5th-edition,toboggan,un,,noun,,none,172
tricolore-2-5th-edition,toilettes (f pl),les,,noun,,none,172
tricolore-2-5th-edition,tomate,une,,noun,,food,172
tricolore-2-5th-edition,tomber,,,verb,,none,172
tricolore-2-5th-edition,tome,un,,noun,,none,172
tricolore-2-5th-edition,tort,avoir,,verb,,none,172
tricolore-2-5th-edition,tortue,une,,noun,,none,172
tricolore-2-5th-edition,toujours,,,adverb,,none,172
tricolore-2-5th-edition,tour,une,,noun,,none,172
tricolore-2-5th-edition,tour de rôle,à,,phrase,,none,172
tricolore-2-5th-edition,touriste,un(e),,noun,,none,172
tricolore-2-5th-edition,touristique,,,adjective,,none,172
tricolore-2-5th-edition,tournoi,un,,noun,,none,172
tricolore-2-5th-edition,tous les jours,,,phrase,,time-dates,172
tricolore-2-5th-edition,tout,,,other,,none,172
tricolore-2-5th-edition,tout de suite,,,phrase,,none,172
tricolore-2-5th-edition,tout le monde,,,phrase,,none,172
tricolore-2-5th-edition,toute l'année,,,phrase,,time-dates,172
tricolore-2-5th-edition,toutes sortes de …,,,phrase,,none,172
tricolore-2-5th-edition,traduire,,,verb,,none,172
tricolore-2-5th-edition,train,un,,noun,,travel,172
tricolore-2-5th-edition,trains au départ,,,phrase,,travel,172
tricolore-2-5th-edition,trajet,un,,noun,,travel,172
tricolore-2-5th-edition,tram/tramway (m),en,,phrase,,travel,172
tricolore-2-5th-edition,trampoline,une,,noun,,none,172
tricolore-2-5th-edition,tranche,une,,noun,,none,172
tricolore-2-5th-edition,transférer,,,verb,,none,172
tricolore-2-5th-edition,transports (m pl),les,,noun,,travel,172
tricolore-2-5th-edition,travail,le,,noun,,none,172
tricolore-2-5th-edition,travailler,,,verb,,none,172
tricolore-2-5th-edition,traverser,,,verb,,none,172
tricolore-2-5th-edition,trente,,,other,,none,172
tricolore-2-5th-edition,tribune,une,,noun,,none,172
tricolore-2-5th-edition,trilogie,une,,noun,,none,172
tricolore-2-5th-edition,triste,,,adjective,,none,172
tricolore-2-5th-edition,trois,,,other,,none,172
tricolore-2-5th-edition,troisième,,,other,,none,172
tricolore-2-5th-edition,trombone,un,,noun,,hobby,172
tricolore-2-5th-edition,trompette,une,,noun,,hobby,172
tricolore-2-5th-edition,troupeau,un,,noun,,none,172
tricolore-2-5th-edition,trouver,,,verb,,none,172
tricolore-2-5th-edition,trouver,se,,verb,,none,172
tricolore-2-5th-edition,truite,la,,noun,,none,172
tricolore-2-5th-edition,très,,,adverb,,none,172
tricolore-2-5th-edition,tutoyer,,,verb,,none,172
tricolore-2-5th-edition,télescope,un,,noun,,none,172
tricolore-2-5th-edition,télé,la,,noun,,none,172
tricolore-2-5th-edition,téléphone (portable),un,,noun,,communication,172
tricolore-2-5th-edition,tête,la,,noun,,health,172
tricolore-2-5th-edition,tôt,,,adverb,,none,172
tricolore-2-5th-edition,un(e),un(e),,noun,,none,172
tricolore-2-5th-edition,uniforme,un,,noun,,none,172
tricolore-2-5th-edition,uniquement,,,adverb,,none,172
tricolore-2-5th-edition,usine,une,,noun,,city-places,172
tricolore-2-5th-edition,utile,,,adjective,,none,172
tricolore-2-5th-edition,utiliser,,,verb,,none,172
tricolore-2-5th-edition,va (from aller),il/elle,,verb,,none,172
tricolore-2-5th-edition,vacances (f pl),les,,noun,,vacation,172
tricolore-2-5th-edition,vais (from aller),je,,verb,,none,172
tricolore-2-5th-edition,Val de Loire,le,,noun,,none,172
tricolore-2-5th-edition,valise,une,,noun,,none,172
tricolore-2-5th-edition,vampire,un(e),,noun,,none,172
tricolore-2-5th-edition,vanille,à la,,phrase,,none,172
tricolore-2-5th-edition,variété,une,,noun,,none,172
tricolore-2-5th-edition,veille,la,,noun,,time-dates,172
tricolore-2-5th-edition,vendeur (vendeuse),un(e),,noun,,profession,172
tricolore-2-5th-edition,vendre,,,verb,,shopping,172
tricolore-2-5th-edition,vendredi,,,noun,,time-dates,172
tricolore-2-5th-edition,venir,,,verb,,none,172
tricolore-2-5th-edition,vent,le,,noun,,weather,172
tricolore-2-5th-edition,vente,une,,noun,,none,172
tricolore-2-5th-edition,ventre,le,,noun,,health,172
tricolore-2-5th-edition,ver,un,,noun,,none,172
tricolore-2-5th-edition,verger,un,,noun,,none,172
tricolore-2-5th-edition,verre,un,,noun,,none,172
tricolore-2-5th-edition,vers,,,preposition,,none,172
tricolore-2-5th-edition,vert,,,adjective,,none,172
tricolore-2-5th-edition,veste,une,,noun,,shopping,172
tricolore-2-5th-edition,veux (from vouloir),je,,verb,,none,172
tricolore-2-5th-edition,viande,la,,noun,,food,172
tricolore-2-5th-edition,vie,la,,noun,,none,172
tricolore-2-5th-edition,"vieux (vieil, vieille, vieux, vieilles)",,,adjective,,none,172
tricolore-2-5th-edition,vif (vive),,,adjective,,none,172
tricolore-2-5th-edition,village,un,,noun,,none,172
tricolore-2-5th-edition,ville,une,,noun,,city-places,172
tricolore-2-5th-edition,vin,le,,noun,,food,172
tricolore-2-5th-edition,vingt,,,other,,none,172
tricolore-2-5th-edition,violon,un,,noun,,hobby,172
tricolore-2-5th-edition,violoncelle,un,,noun,,hobby,172
tricolore-2-5th-edition,visage,un,,noun,,none,172
tricolore-2-5th-edition,visiter,,,verb,,none,172
tricolore-2-5th-edition,vite,,,adverb,,none,172
tricolore-2-5th-edition,vitesse,la,,noun,,none,172
tricolore-2-5th-edition,vivre,,,verb,,none,172
tricolore-2-5th-edition,voie,une,,noun,,travel,172
tricolore-2-5th-edition,voile,la,,noun,,hobby,172
tricolore-2-5th-edition,voilà,le,,noun,,none,172
tricolore-2-5th-edition,voir,,,verb,,none,172
tricolore-2-5th-edition,voisin(e),un(e),,noun,,family,172
tricolore-2-5th-edition,voiture,une,,noun,,none,172
tricolore-2-5th-edition,voix,une,,noun,,none,172
tricolore-2-5th-edition,vol,un,,noun,,none,172
tricolore-2-5th-edition,voleur (voleuse),un(e),,noun,,none,172
tricolore-2-5th-edition,volley,le,,noun,,none,172
tricolore-2-5th-edition,vont (from aller),ils/elles,,verb,,none,172
tricolore-2-5th-edition,voudrais (from vouloir),je,,verb,,none,172
tricolore-2-5th-edition,vouloir,,,verb,,none,172
tricolore-2-5th-edition,voyage,un,,noun,,travel,172
tricolore-2-5th-edition,voyager,,,verb,,none,172
tricolore-2-5th-edition,vrai,,,adjective,,none,172
tricolore-2-5th-edition,vraiment,,,adverb,,none,172
tricolore-2-5th-edition,vue,la,,noun,,none,172
tricolore-2-5th-edition,végétarien(ne),un(e),,noun,,none,172
tricolore-2-5th-edition,vélo,un,,noun,,travel,172
tricolore-2-5th-edition,vélo tout terrain (VTT),un,,noun,,vacation,172
tricolore-2-5th-edition,vérifier,,,verb,,none,172
tricolore-2-5th-edition,vêtements (m pl),les,,noun,,shopping,172
tricolore-2-5th-edition,weekend,un,,noun,,none,172
tricolore-2-5th-edition,wifi (gratuit),le,,noun,,none,172
tricolore-2-5th-edition,yaourt,un,,noun,,food,172
tricolore-2-5th-edition,yeux (m pl),les,,noun,,none,172
tricolore-2-5th-edition,zoo,un,,noun,,none,172
tricolore-2-5th-edition,zut!,,,phrase,,none,172
tricolore-2-5th-edition,zèbre,un,,noun,,none,172
tricolore-2-5th-edition,à la télé,,,phrase,,none,172
tricolore-2-5th-edition,à tout à l'heure,,,phrase,,time-dates,172
tricolore-2-5th-edition,ça va?,,,phrase,,none,172
tricolore-2-5th-edition,abricot,un,,noun,,food,173
tricolore-2-5th-edition,activité,une,,noun,,hobby,173
tricolore-2-5th-edition,adorer,,,verb,,none,173
tricolore-2-5th-edition,adresse,une,,noun,,personal-info,173
tricolore-2-5th-edition,affreux (affreuse),,,adjective,,none,173
tricolore-2-5th-edition,Afrique (f),l',,noun,,travel,173
tricolore-2-5th-edition,ajouter,,,verb,,none,173
tricolore-2-5th-edition,allergique,,,adjective,,health,173
tricolore-2-5th-edition,amusant,,,adjective,,none,173
tricolore-2-5th-edition,Amérique (f),l',,noun,,travel,173
tricolore-2-5th-edition,Amérique du Nord,l',,noun,,travel,173
tricolore-2-5th-edition,Amérique du Sud,l',,noun,,travel,173
tricolore-2-5th-edition,animal,un,des animaux,noun,,none,173
tricolore-2-5th-edition,anorak,un,,noun,,shopping,173
tricolore-2-5th-edition,août,,,noun,,time-dates,173
tricolore-2-5th-edition,après,,,preposition,,none,173
tricolore-2-5th-edition,après-midi (m),l',,noun,,time-dates,173
tricolore-2-5th-edition,arobase,un,,noun,,communication,173
tricolore-2-5th-edition,arriver,,,verb,,travel,173
tricolore-2-5th-edition,article (m),un,,noun,,none,173
tricolore-2-5th-edition,Asie (f),l',,noun,,travel,173
tricolore-2-5th-edition,asthmatique,,,adjective,,health,173
tricolore-2-5th-edition,athlétisme (m),l',,noun,,hobby,173
tricolore-2-5th-edition,au-dessus de,,,phrase,,none,173
tricolore-2-5th-edition,aussi,,,adverb,,none,173
tricolore-2-5th-edition,aussi grand(e) que,,,phrase,,personal-info,173
tricolore-2-5th-edition,automne (m),l',,noun,,time-dates,173
tricolore-2-5th-edition,Autriche (f),l',,noun,,travel,173
tricolore-2-5th-edition,avantage,un,,noun,,none,173
tricolore-2-5th-edition,avion,un,,noun,,travel,173
tricolore-2-5th-edition,avril,,,noun,,time-dates,173
tricolore-2-5th-edition,aéroport,un,,noun,,travel,173
tricolore-2-5th-edition,c'est tout,,,phrase,,none,173
tricolore-2-5th-edition,cheville,une,,noun,,health,173
tricolore-2-5th-edition,comme,,,other,,none,173
tricolore-2-5th-edition,conseiller,,,verb,,none,173
tricolore-2-5th-edition,contre,,,preposition,,none,173
tricolore-2-5th-edition,d'accord,,,phrase,,none,173
tricolore-2-5th-edition,demander,,,verb,,none,173
tricolore-2-5th-edition,dessin,le,,noun,,school,173
tricolore-2-5th-edition,déjà,,,adverb,,none,173
tricolore-2-5th-edition,en automne,,,phrase,,time-dates,173
tricolore-2-5th-edition,en tout,,,phrase,,none,173
tricolore-2-5th-edition,encore,,,adverb,,none,173
tricolore-2-5th-edition,encore un(e) …,,,phrase,,none,173
tricolore-2-5th-edition,environ,,,adverb,,none,173
tricolore-2-5th-edition,et,,,other,,none,173
tricolore-2-5th-edition,et avec ça?,,,phrase,,shopping,173
tricolore-2-5th-edition,fauteuil,un,,noun,,home,173
tricolore-2-5th-edition,il y a,,,phrase,,none,173
tricolore-2-5th-edition,inquiet (inquiète),,,adjective,,none,173
tricolore-2-5th-edition,moyen(ne),,,adjective,,none,173
tricolore-2-5th-edition,pomme,une,,noun,,food,173
tricolore-2-5th-edition,poser une question,,,verb,,school,173
tricolore-2-5th-edition,pouvoir,,,verb,,none,173
tricolore-2-5th-edition,presque,,,adverb,,none,173
tricolore-2-5th-edition,rendez-vous,un,,noun,,none,173
tricolore-2-5th-edition,région,une,,noun,,travel,173
tricolore-2-5th-edition,répondre,,,verb,,school,173
tricolore-2-5th-edition,réponse,une,,noun,,none,173
tricolore-2-5th-edition,seul,,,adjective,,none,173
tricolore-2-5th-edition,solution,une,,noun,,none,173
tricolore-2-5th-edition,sont (from être),ils/elles,,verb,,none,173
tricolore-2-5th-edition,suis (from être),je,,verb,,none,173
tricolore-2-5th-edition,sur,,,preposition,,none,173
tricolore-2-5th-edition,surtout,,,adverb,,none,173
tricolore-2-5th-edition,tante,une,,noun,,family,173
tricolore-2-5th-edition,toujours,,,adverb,,none,173
tricolore-2-5th-edition,"tout (toute, tous, toutes)",,,other,,none,173
tricolore-2-5th-edition,"un, une",,,other,,none,173
tricolore-2-5th-edition,vers,,,preposition,,none,173
tricolore-2-5th-edition,à l'étranger,,,phrase,,travel,173
tricolore-2-5th-edition,à peu près,,,phrase,,none,173
tricolore-2-5th-edition,âge (m),l',,noun,,personal-info,173
tricolore-2-5th-edition,ça va?,,,phrase,,communication,173
