collection,word,translation,article,gender,plural,word_class,example,topic,source_page
tricolore-1-5th-edition,matière,school subject,une,,,noun,,school,172
tricolore-1-5th-edition,matériel,equipment,le,,,noun,,school,172
tricolore-1-5th-edition,mauvais,bad,,,,adjective,,none,172
tricolore-1-5th-edition,meilleur,better,,,,adjective,,none,172
tricolore-1-5th-edition,meilleur(e)s ami(e)s,my best friends,mes,,,noun,,family,172
tricolore-1-5th-edition,melon,melon,un,,,noun,,food,172
tricolore-1-5th-edition,menu du jour,today's menu,le,,,noun,,restaurant,172
tricolore-1-5th-edition,mer,sea,la,,,noun,,vacation,172
tricolore-1-5th-edition,merci (beaucoup),thank you (very much),,,,other,,communication,172
tricolore-1-5th-edition,mercredi,(on) Wednesday(s),(le),,,noun,,time-dates,172
tricolore-1-5th-edition,mes,my (see p.22),,,,adjective,,none,172
tricolore-1-5th-edition,message électronique,email,un,,,noun,,communication,172
tricolore-1-5th-edition,mettre,"to put, to put on",,,,verb,,none,172
tricolore-1-5th-edition,meuble,piece of furniture,un,,,noun,,home,172
tricolore-1-5th-edition,mi-temps,half-time,la,,,noun,,hobby,172
tricolore-1-5th-edition,midi,midday,,,,noun,,time-dates,172
tricolore-1-5th-edition,miel,honey,le,,,noun,,food,172
tricolore-1-5th-edition,mignon,sweet,,,,adjective,,none,172
tricolore-1-5th-edition,milieu,middle,le,,,noun,,none,172
tricolore-1-5th-edition,minuit,midnight,,,,noun,,time-dates,172
tricolore-1-5th-edition,minute,minute,une,,,noun,,time-dates,172
tricolore-1-5th-edition,moche,"horrible, awful",,,,adjective,,none,172
tricolore-1-5th-edition,mode,fashion,la,,,noun,,shopping,172
tricolore-1-5th-edition,modèle réduit,scale model,un,,,noun,,hobby,172
tricolore-1-5th-edition,moi,me,,,,other,,none,172
tricolore-1-5th-edition,moins,less,,,,other,,none,172
tricolore-1-5th-edition,mois,month,un,,,noun,,time-dates,172
tricolore-1-5th-edition,mois de ...,in the month of ...,,,,phrase,,time-dates,172
tricolore-1-5th-edition,"moment, pour le moment",for the moment,,,,phrase,,time-dates,172
tricolore-1-5th-edition,mon,my (see p.22),,,,adjective,,none,172
tricolore-1-5th-edition,monde,world,le,,,noun,,none,172
tricolore-1-5th-edition,monnaie,small change,la,,,noun,,shopping,172
tricolore-1-5th-edition,monsieur,gentleman,un,,,noun,,personal-info,172
tricolore-1-5th-edition,Monsieur (M.) (pl messieurs),sir (Mr),,,pl messieurs,noun,,personal-info,172
tricolore-1-5th-edition,montagne,mountain,une,,,noun,,vacation,172
tricolore-1-5th-edition,monter,"to climb up, get on, go up",,,,verb,,none,172
tricolore-1-5th-edition,montre,watch,une,,,noun,,shopping,172
tricolore-1-5th-edition,montre,they show (from montrer),,,,verb,,none,172
tricolore-1-5th-edition,morceau,piece,un,,,noun,,food,172
tricolore-1-5th-edition,mosquée,mosque,une,,,noun,,city-places,172
tricolore-1-5th-edition,mot,word,un,,,noun,,school,172
tricolore-1-5th-edition,mots croisés (m pl),crossword,les,m pl,m pl,noun,,hobby,172
tricolore-1-5th-edition,mots mêlés (m pl),wordsearch,(des),m pl,m pl,noun,,hobby,172
tricolore-1-5th-edition,moutarde,mustard,la,,,noun,,food,172
tricolore-1-5th-edition,moyen,"medium, means",,,,adjective,,none,172
tricolore-1-5th-edition,mur,on the wall,,,,phrase,,home,172
tricolore-1-5th-edition,musicien(ne),musician,un(e),,,noun,,profession,172
tricolore-1-5th-edition,musique,music,la,,,noun,,hobby,172
tricolore-1-5th-edition,musulman(e),Muslim,,,,adjective,,none,172
tricolore-1-5th-edition,musée,museum,un,,,noun,,city-places,172
tricolore-1-5th-edition,mère,mother,une,,,noun,,family,172
tricolore-1-5th-edition,mécanique,mechanical,,,,adjective,,none,172
tricolore-1-5th-edition,méchant,"nasty, naughty, fierce",,,,adjective,,none,172
tricolore-1-5th-edition,mélanger,to mix,,,,verb,,food,172
tricolore-1-5th-edition,même,"same, even",,,,other,,none,172
tricolore-1-5th-edition,n' ... pas,not (before a vowel),,,,other,,none,172
tricolore-1-5th-edition,n'est-ce pas?,isn't it? don't you?,,,,phrase,,none,172
tricolore-1-5th-edition,nager,to swim,,,,verb,,hobby,172
tricolore-1-5th-edition,natation,swimming,la,,,noun,,hobby,172
tricolore-1-5th-edition,naturellement,naturally,,,,adverb,,none,172
tricolore-1-5th-edition,navire,ship,un,,,noun,,travel,172
tricolore-1-5th-edition,ne ... pas,not,,,,other,,none,172
tricolore-1-5th-edition,neige,it's snowing,,,,verb,,weather,172
tricolore-1-5th-edition,neuf,nine,,,,other,,none,172
tricolore-1-5th-edition,niveau,level,un,,,noun,,school,172
tricolore-1-5th-edition,nièce,niece,une,,,noun,,family,172
tricolore-1-5th-edition,noir,black,,,,adjective,,none,172
tricolore-1-5th-edition,noisettes,with nuts,,,,phrase,,food,172
tricolore-1-5th-edition,nom,name,un,,,noun,,personal-info,172
tricolore-1-5th-edition,nombre,number,un,,,noun,,none,172
tricolore-1-5th-edition,non,no,,,,other,,none,172
tricolore-1-5th-edition,nord,north,le,,,noun,,travel,172
tricolore-1-5th-edition,normalement,normally,,,,adverb,,none,172
tricolore-1-5th-edition,notre (pl nos),our (see p.104),,,pl nos,adjective,,none,172
tricolore-1-5th-edition,nourriture,"food, feeding time",la,,,noun,,food,172
tricolore-1-5th-edition,nous,"we, us",,,,other,,none,172
tricolore-1-5th-edition,nouveau (f nouvelle),new,,,,adjective,,none,172
tricolore-1-5th-edition,nouvel (before masc. noun beginning with a vowel),new,,,,adjective,,none,172
tricolore-1-5th-edition,novembre,November,,,,noun,,time-dates,172
tricolore-1-5th-edition,Noël,Christmas,,,,noun,,time-dates,172
tricolore-1-5th-edition,nuit,(at) night,la,,,noun,,time-dates,172
tricolore-1-5th-edition,nul,"rubbish, useless",,,,adjective,,none,172
tricolore-1-5th-edition,numéro,number,un,,,noun,,none,172
tricolore-1-5th-edition,octobre,October,,,,noun,,time-dates,172
tricolore-1-5th-edition,offert,I was given,,,,verb,,none,172
tricolore-1-5th-edition,office de tourisme,tourist office,un,,,noun,,travel,172
tricolore-1-5th-edition,offre d'emploi,job vacancy,une,,,noun,,profession,172
tricolore-1-5th-edition,oignon,onion,un,,,noun,,food,172
tricolore-1-5th-edition,oiseau (pl oiseaux),bird,un,,pl oiseaux,noun,,none,172
tricolore-1-5th-edition,omelette,omelette,une,,,noun,,food,172
tricolore-1-5th-edition,on,"one, we",,,,other,,none,172
tricolore-1-5th-edition,on y va?,shall we go?,,,,phrase,,none,172
tricolore-1-5th-edition,oncle,uncle,un,,,noun,,family,172
tricolore-1-5th-edition,ont,they have (from avoir see p.57),,,,verb,,none,172
tricolore-1-5th-edition,onze,eleven,,,,other,,none,172
tricolore-1-5th-edition,orage,storm,un,,,noun,,weather,172
tricolore-1-5th-edition,orange,orange,une,,,noun,,food,172
tricolore-1-5th-edition,orangeade,orangeade,une,,,noun,,food,172
tricolore-1-5th-edition,ordinateur,computer,un,,,noun,,communication,172
tricolore-1-5th-edition,ordinateur portable,lap-top computer,un,,,noun,,communication,172
tricolore-1-5th-edition,organiser,to organise,,,,verb,,none,172
tricolore-1-5th-edition,ou,or,,,,other,,none,172
tricolore-1-5th-edition,oublier,to forget,,,,verb,,none,172
tricolore-1-5th-edition,ouest (m),west,l',m,,noun,,travel,172
tricolore-1-5th-edition,oui,yes,,,,other,,none,172
tricolore-1-5th-edition,ours,bear,un,,,noun,,none,172
tricolore-1-5th-edition,ouvert,open,,,,adjective,,none,172
tricolore-1-5th-edition,ouvre,he/she opens (from ouvrir),,,,verb,,none,172
tricolore-1-5th-edition,ouvrent,they open (from ouvrir),,,,verb,,none,172
tricolore-1-5th-edition,ouvrez,open (from ouvrir),,,,verb,,none,172
tricolore-1-5th-edition,ouvrons,we open (from ouvrir),,,,verb,,none,172
tricolore-1-5th-edition,où,where,,,,adverb,,none,172
tricolore-1-5th-edition,pain,bread,le,,,noun,,food,172
tricolore-1-5th-edition,paire de ...,a pair of ...,une,,,noun,,shopping,172
tricolore-1-5th-edition,panier,basket,un,,,noun,,shopping,172
tricolore-1-5th-edition,pantalon,pair of trousers,un,,,noun,,shopping,172
tricolore-1-5th-edition,papa,dad,,,,noun,,family,172
tricolore-1-5th-edition,paquet,"a parcel, packet",un,,,noun,,shopping,172
tricolore-1-5th-edition,par,by,,,,preposition,,none,172
tricolore-1-5th-edition,parapluie,umbrella,un,,,noun,,shopping,172
tricolore-1-5th-edition,parasol,sunshade,un,,,noun,,vacation,172
tricolore-1-5th-edition,paravent,"draught screen, windbreak",un,,,noun,,vacation,172
tricolore-1-5th-edition,parc,park,un,,,noun,,city-places,172
tricolore-1-5th-edition,parc d'attractions,theme park,un,,,noun,,vacation,172
tricolore-1-5th-edition,parce que,because,,,,other,,none,172
tricolore-1-5th-edition,pardon,excuse me,,,,other,,communication,172
tricolore-1-5th-edition,pare-brise,windscreen,un,,,noun,,travel,172
tricolore-1-5th-edition,pare-choc,car bumper,un,,,noun,,travel,172
tricolore-1-5th-edition,parents (m pl),parents,les,m pl,m pl,noun,,family,172
tricolore-1-5th-edition,paresseux,lazy,,,,adjective,,none,172
tricolore-1-5th-edition,parfum,"flavour, perfume",un,,,noun,,food,172
tricolore-1-5th-edition,parking,car park,un,,,noun,,city-places,172
tricolore-1-5th-edition,parler,"to talk, to speak",,,,verb,,communication,172
tricolore-1-5th-edition,paroles (f pl),words,les,f pl,f pl,noun,,communication,172
tricolore-1-5th-edition,part,he/she/it leaves (from partir),,,,verb,,travel,172
tricolore-1-5th-edition,partager,to share,,,,verb,,none,172
tricolore-1-5th-edition,partie,a part of,une,,,noun,,none,172
tricolore-1-5th-edition,partir de ... heures,from ... o'clock,,,,phrase,,time-dates,172
tricolore-1-5th-edition,partout,everywhere,,,,adverb,,none,172
tricolore-1-5th-edition,pas,step,un,,,noun,,none,172
tricolore-1-5th-edition,pas,not,,,,other,,none,172
tricolore-1-5th-edition,pas beaucoup,not much,,,,phrase,,none,172
tricolore-1-5th-edition,pas ici,not here,,,,phrase,,none,172
tricolore-1-5th-edition,pas mal,not bad,,,,phrase,,none,172
tricolore-1-5th-edition,passe-temps,hobby,un,,,noun,,hobby,172
tricolore-1-5th-edition,passeport,passport,un,,,noun,,travel,172
tricolore-1-5th-edition,passer,"to spend, to pass",,,,verb,,none,172
tricolore-1-5th-edition,passez un tour,miss a turn,,,,phrase,,hobby,172
tricolore-1-5th-edition,passionné de,fanatic about,,,,phrase,,hobby,172
tricolore-1-5th-edition,passé,of the past,,,,phrase,,time-dates,172
tricolore-1-5th-edition,patin à roulettes,roller skating,le,,,noun,,hobby,172
tricolore-1-5th-edition,patinoire,ice rink,une,,,noun,,city-places,172
tricolore-1-5th-edition,pauvre,poor,,,,adjective,,none,172
tricolore-1-5th-edition,payer,to pay,,,,verb,,shopping,172
tricolore-1-5th-edition,pays,country,un,,,noun,,travel,172
tricolore-1-5th-edition,pays de Galles,Wales,le,,,noun,,travel,172
tricolore-1-5th-edition,peinture,painting,la,,,noun,,hobby,172
tricolore-1-5th-edition,pendant,"during, for",,,,preposition,,none,172
tricolore-1-5th-edition,pense à quelque chose,I am thinking of or about something (from penser),,,,phrase,,none,172
tricolore-1-5th-edition,perdent,they lose (from perdre),,,,verb,,hobby,172
tricolore-1-5th-edition,perdre,to lose,,,,verb,,none,172
tricolore-1-5th-edition,perdu,lost (from perdre),,,,adjective,,none,172
tricolore-1-5th-edition,perroquet,parrot,un,,,noun,,none,172
tricolore-1-5th-edition,Pâques,Easter,,,,noun,,time-dates,172
tricolore-1-5th-edition,pâté,"meat paste, pâté",le,,,noun,,food,172
tricolore-1-5th-edition,père,father,un,,,noun,,family,172
tricolore-1-5th-edition,pêche,peach,une,,,noun,,food,172
tricolore-1-5th-edition,pêche,fishing,la,,,noun,,hobby,172
tricolore-1-5th-edition,un pain au chocolat,bread roll with chocolate inside,,,,noun,,food,172
tricolore-1-5th-edition,à la maison,"at home, home",,,,phrase,,home,172
tricolore-1-5th-edition,à la mode,in fashion,,,,phrase,,shopping,172
tricolore-1-5th-edition,à la montagne,in the mountains,,,,phrase,,vacation,172
tricolore-1-5th-edition,œuf,egg,un,,,noun,,food,172
tricolore-1-5th-edition,œuf à la coque,boiled egg,un,,,noun,,food,172
tricolore-1-5th-edition,au printemps,in spring,,,,phrase,,time-dates,173
tricolore-1-5th-edition,de quelle couleur est-il?,what colour is it (he)?,,,,phrase,,none,173
tricolore-1-5th-edition,j'ai les cheveux raides,I have straight hair,,,,phrase,,none,173
tricolore-1-5th-edition,j'ai les cheveux roux,I have red/ginger hair,,,,phrase,,none,173
tricolore-1-5th-edition,la place principale,main square,,,,noun,,city-places,173
tricolore-1-5th-edition,mercredi prochain,next Wednesday,,,,phrase,,time-dates,173
tricolore-1-5th-edition,perruche,"budgerigar, parakeet",une,,,noun,,none,173
tricolore-1-5th-edition,personnage,character,un,,,noun,,none,173
tricolore-1-5th-edition,petit,small,,,,adjective,,none,173
tricolore-1-5th-edition,petit déjeuner,breakfast,le,,,noun,,food,173
tricolore-1-5th-edition,petit-enfant,grandchild,un,,,noun,,family,173
tricolore-1-5th-edition,petits pois (m pl),peas,les,m pl,m pl,noun,,food,173
tricolore-1-5th-edition,peu,a little,,,,other,,none,173
tricolore-1-5th-edition,peu à peu,gradually,,,,phrase,,none,173
tricolore-1-5th-edition,peuple,"people, population",le,,,noun,,none,173
tricolore-1-5th-edition,peut,you (one) can (from pouvoir),,,,verb,,none,173
tricolore-1-5th-edition,peut-être,perhaps,,,,adverb,,none,173
tricolore-1-5th-edition,peux ... ?,can you ... ? (from pouvoir),,,,phrase,,none,173
tricolore-1-5th-edition,"peux, est-ce que je peux ... ?",can I ... ? (from pouvoir),,,,phrase,,none,173
tricolore-1-5th-edition,photo,photo,une,,,noun,,hobby,173
tricolore-1-5th-edition,photographie,photography,la,,,noun,,hobby,173
tricolore-1-5th-edition,phrase,sentence,une,,,noun,,school,173
tricolore-1-5th-edition,piano,piano,un,,,noun,,hobby,173
tricolore-1-5th-edition,pied,on foot,,,,phrase,,none,173
tricolore-1-5th-edition,ping-pong,table tennis,le,,,noun,,hobby,173
tricolore-1-5th-edition,pique-nique,picnic,un,,,noun,,food,173
tricolore-1-5th-edition,piscine,swimming pool,une,,,noun,,city-places,173
tricolore-1-5th-edition,pittoresque,picturesque,,,,adjective,,none,173
tricolore-1-5th-edition,pizza,pizza,une,,,noun,,food,173
tricolore-1-5th-edition,pièce,"coin, room",une,,,noun,,home,173
tricolore-1-5th-edition,piéton,pedestrian,un,,,noun,,city-places,173
tricolore-1-5th-edition,place,square,une,,,noun,,city-places,173
tricolore-1-5th-edition,place,in the right place,,,,phrase,,none,173
tricolore-1-5th-edition,plage,beach,une,,,noun,,vacation,173
tricolore-1-5th-edition,plan de la ville,street plan,un,,,noun,,city-places,173
tricolore-1-5th-edition,planche à voile,windsurfing,la,,,noun,,hobby,173
tricolore-1-5th-edition,plancher,floor,le,,,noun,,home,173
tricolore-1-5th-edition,plante,plant,une,,,noun,,home,173
tricolore-1-5th-edition,planète,planet,la,,,noun,,none,173
tricolore-1-5th-edition,plat,dish,un,,,noun,,food,173
tricolore-1-5th-edition,plat principal,main course/dish,le,,,noun,,restaurant,173
tricolore-1-5th-edition,plats d'un repas,courses of a meal,les,,,noun,,restaurant,173
tricolore-1-5th-edition,plein air,open-air,,,,phrase,,vacation,173
tricolore-1-5th-edition,pleut,it's raining,,,,verb,,weather,173
tricolore-1-5th-edition,pluie,rain,la,,,noun,,weather,173
tricolore-1-5th-edition,plupart,most,la,,,noun,,none,173
tricolore-1-5th-edition,plus,on top of that,,,,phrase,,none,173
tricolore-1-5th-edition,plus tard,later,,,,adverb,,time-dates,173
tricolore-1-5th-edition,poche,pocket,une,,,noun,,shopping,173
tricolore-1-5th-edition,point,point,un,,,noun,,none,173
tricolore-1-5th-edition,poire,pear,une,,,noun,,food,173
tricolore-1-5th-edition,poisson,fish,un,,,noun,,food,173
tricolore-1-5th-edition,poisson d'avril,April Fool,,,,noun,,time-dates,173
tricolore-1-5th-edition,poivre,pepper,le,,,noun,,food,173
tricolore-1-5th-edition,police,police,la,,,noun,,city-places,173
tricolore-1-5th-edition,poliment,politely,,,,adverb,,none,173
tricolore-1-5th-edition,pomme,apple,une,,,noun,,food,173
tricolore-1-5th-edition,pomme de terre,potato,une,,,noun,,food,173
tricolore-1-5th-edition,pont,bridge,un,,,noun,,city-places,173
tricolore-1-5th-edition,porc,pork,le,,,noun,,food,173
tricolore-1-5th-edition,port,port,un,,,noun,,travel,173
tricolore-1-5th-edition,portable,mobile phone,un,,,noun,,communication,173
tricolore-1-5th-edition,porte,door,une,,,noun,,home,173
tricolore-1-5th-edition,porter,to wear,,,,verb,,shopping,173
tricolore-1-5th-edition,portion de,a portion of,une,,,noun,,food,173
tricolore-1-5th-edition,poser une question,to ask a question,,,,phrase,,school,173
tricolore-1-5th-edition,poste,post office,la,,,noun,,city-places,173
tricolore-1-5th-edition,poste de police,police station,le,,,noun,,city-places,173
tricolore-1-5th-edition,potage,soup,le,,,noun,,food,173
tricolore-1-5th-edition,potage aux légumes,vegetable soup,le,,,noun,,food,173
tricolore-1-5th-edition,poubelle,bin,une,,,noun,,home,173
tricolore-1-5th-edition,poule,hen,une,,,noun,,none,173
tricolore-1-5th-edition,poulet,chicken,le,,,noun,,food,173
tricolore-1-5th-edition,pour,"in order to, for",,,,preposition,,none,173
tricolore-1-5th-edition,pourquoi?,why?,,,,other,,none,173
tricolore-1-5th-edition,premier (f première),first,,,,adjective,,none,173
tricolore-1-5th-edition,prendre,"to take, have (see p.115)",,,,verb,,none,173
tricolore-1-5th-edition,presque,"almost, nearly",,,,adverb,,none,173
tricolore-1-5th-edition,principale,,,,,adjective,,none,173
tricolore-1-5th-edition,printemps,spring,le,,,noun,,time-dates,173
tricolore-1-5th-edition,prix,"price, prize",le,,,noun,,shopping,173
tricolore-1-5th-edition,prochain,next,,,,adjective,,none,173
tricolore-1-5th-edition,professeur (prof),teacher,un,,,noun,,profession,173
tricolore-1-5th-edition,profiter de,to make the most of,,,,verb,,none,173
tricolore-1-5th-edition,projet,plan,un,,,noun,,none,173
tricolore-1-5th-edition,promenade,"walk, excursion",une,,,noun,,vacation,173
tricolore-1-5th-edition,prononcer,to be pronounced,,,,verb,,school,173
tricolore-1-5th-edition,protéger,to protect,,,,verb,,none,173
tricolore-1-5th-edition,provisions (f pl),"provisions, groceries",des,f pl,f pl,noun,,shopping,173
tricolore-1-5th-edition,près de,near,,,,preposition,,none,173
tricolore-1-5th-edition,préférer,to prefer,,,,verb,,none,173
tricolore-1-5th-edition,préféré,favourite,,,,adjective,,none,173
tricolore-1-5th-edition,prénom,"first name, forename",un,,,noun,,personal-info,173
tricolore-1-5th-edition,préparer,to prepare,,,,verb,,food,173
tricolore-1-5th-edition,présent,at present,,,,phrase,,time-dates,173
tricolore-1-5th-edition,prêt,ready,,,,adjective,,none,173
tricolore-1-5th-edition,puis,"then, next",,,,adverb,,none,173
tricolore-1-5th-edition,pull,pullover,un,,,noun,,shopping,173
tricolore-1-5th-edition,puni,punished (from punir),,,,adjective,,none,173
tricolore-1-5th-edition,punir,to punish,,,,verb,,none,173
tricolore-1-5th-edition,puzzle,jigsaw,un,,,noun,,hobby,173
tricolore-1-5th-edition,pyjama,pair of pyjamas,un,,,noun,,shopping,173
tricolore-1-5th-edition,qu'est-ce qu'il y a?,what is there? what is the matter?,,,,phrase,,none,173
tricolore-1-5th-edition,qu'est-ce que c'est?,what is it?,,,,phrase,,none,173
tricolore-1-5th-edition,qu'est-ce que tu fais?,what are you doing?,,,,phrase,,none,173
tricolore-1-5th-edition,qu'est-ce que tu veux/vous voulez?,what do you want?,,,,phrase,,none,173
tricolore-1-5th-edition,qu'est-ce que ça veut dire?,what does that mean?,,,,phrase,,communication,173
tricolore-1-5th-edition,quand,when,,,,adverb,,none,173
tricolore-1-5th-edition,quand même,all the same,,,,phrase,,none,173
tricolore-1-5th-edition,quarante,forty,,,,other,,none,173
tricolore-1-5th-edition,quartier,"district, locality",un,,,noun,,city-places,173
tricolore-1-5th-edition,quatorze,fourteen,,,,other,,none,173
tricolore-1-5th-edition,quatre,four,,,,other,,none,173
tricolore-1-5th-edition,que ... ?,what ... ?,,,,other,,none,173
tricolore-1-5th-edition,"quel (quelle, quels, quelles)",what? which?,,,,other,,none,173
tricolore-1-5th-edition,quel désordre!,what a mess!,,,,phrase,,none,173
tricolore-1-5th-edition,quel parfum?,which flavour?,,,,phrase,,food,173
tricolore-1-5th-edition,quel temps fait-il?,what's the weather like?,,,,phrase,,weather,173
tricolore-1-5th-edition,quel temps!,what terrible weather!,,,,phrase,,weather,173
tricolore-1-5th-edition,quel âge as-tu?,how old are you?,,,,phrase,,personal-info,173
tricolore-1-5th-edition,quelle est la date aujourd'hui?,what's the date today?,,,,phrase,,time-dates,173
tricolore-1-5th-edition,quelle heure est-il?,what time is it?,,,,phrase,,time-dates,173
tricolore-1-5th-edition,quelle journée!,what a day!,,,,phrase,,none,173
tricolore-1-5th-edition,quelque chose,something,,,,other,,none,173
tricolore-1-5th-edition,quelquefois,sometimes,,,,adverb,,none,173
tricolore-1-5th-edition,quelques jours,a few days,,,,phrase,,time-dates,173
tricolore-1-5th-edition,queue,"queue, tail (animal)",la,,,noun,,none,173
tricolore-1-5th-edition,qui,who,,,,other,,none,173
tricolore-1-5th-edition,qui est-ce?,who is it?,,,,phrase,,personal-info,173
tricolore-1-5th-edition,quinze,fifteen,,,,other,,none,173
tricolore-1-5th-edition,quinze jours,fortnight,,,,noun,,time-dates,173
tricolore-1-5th-edition,quitter,to leave,,,,verb,,none,173
tricolore-1-5th-edition,quoi!,what!,,,,other,,none,173
tricolore-1-5th-edition,raconter,"to tell, talk about",,,,verb,,communication,173
tricolore-1-5th-edition,radio,radio,une,,,noun,,communication,173
tricolore-1-5th-edition,raide,straight,,,,adjective,,none,173
tricolore-1-5th-edition,raisin,grape,un,,,noun,,food,173
tricolore-1-5th-edition,rang,row (in class),un,,,noun,,school,173
tricolore-1-5th-edition,ranger des affaires,to tidy up,,,,phrase,,home,173
tricolore-1-5th-edition,rappel,reminder,un,,,noun,,none,173
tricolore-1-5th-edition,raquette de tennis,tennis racket,une,,,noun,,hobby,173
tricolore-1-5th-edition,recette,recipe,une,,,noun,,food,173
tricolore-1-5th-edition,rechercher,to search for,,,,verb,,school,173
tricolore-1-5th-edition,recherches (f pl),research,les,f pl,f pl,noun,,school,173
tricolore-1-5th-edition,reconnaître,to recognise,,,,verb,,none,173
tricolore-1-5th-edition,reculez,go back (from reculer),,,,verb,,none,173
tricolore-1-5th-edition,regarder,"to watch, look at",,,,verb,,hobby,173
tricolore-1-5th-edition,regrette,I'm sorry (from regretter),,,,verb,,none,173
tricolore-1-5th-edition,remplacer,to replace,,,,verb,,none,173
tricolore-1-5th-edition,remplir,"to fill, fill in",,,,verb,,school,173
tricolore-1-5th-edition,rencontrer,to meet,,,,verb,,none,173
tricolore-1-5th-edition,rendez-vous,meeting place,un,,,noun,,none,173
tricolore-1-5th-edition,rentrer,to return,,,,verb,,daily-routine,173
tricolore-1-5th-edition,rentrée,return to school,la,,,noun,,school,173
tricolore-1-5th-edition,repas,meal,un,,,noun,,food,173
tricolore-1-5th-edition,requin,shark,un,,,noun,,none,173
tricolore-1-5th-edition,restaurant,restaurant,un,,,noun,,restaurant,173
tricolore-1-5th-edition,rester (à la maison),to stay (at home),,,,verb,,daily-routine,173
tricolore-1-5th-edition,rester en forme,to stay fit,,,,phrase,,health,173
tricolore-1-5th-edition,retard,late,,,,phrase,,time-dates,173
tricolore-1-5th-edition,retourner,to return,,,,verb,,none,173
tricolore-1-5th-edition,retrouver,to meet up with,,,,verb,,none,173
tricolore-1-5th-edition,revoir,goodbye,,,,phrase,,none,173
tricolore-1-5th-edition,reçu,receipt,un,,,noun,,shopping,173
tricolore-1-5th-edition,reçu,I received (from recevoir),,,,verb,,none,173
tricolore-1-5th-edition,riche,rich,,,,adjective,,none,173
tricolore-1-5th-edition,rien,"it's nothing, think nothing of it",,,,other,,none,173
tricolore-1-5th-edition,rien de spécial,nothing much,,,,phrase,,none,173
tricolore-1-5th-edition,rigolo,funny,,,,adjective,,none,173
tricolore-1-5th-edition,rire,to laugh,,,,verb,,none,173
tricolore-1-5th-edition,rit,we laugh (from rire),,,,verb,,none,173
tricolore-1-5th-edition,riz,rice,le,,,noun,,food,173
tricolore-1-5th-edition,robe,dress,une,,,noun,,shopping,173
tricolore-1-5th-edition,rocher,rock,un,,,noun,,none,173
tricolore-1-5th-edition,roi,king,un,,,noun,,none,173
tricolore-1-5th-edition,roller,roller skating,le,,,noun,,hobby,173
tricolore-1-5th-edition,rond(e),round,,,,adjective,,none,173
tricolore-1-5th-edition,rose,pink,,,,adjective,,none,173
tricolore-1-5th-edition,rouge,red,,,,adjective,,none,173
tricolore-1-5th-edition,route,road,une,,,noun,,travel,173
tricolore-1-5th-edition,roux,red/ginger,,,,adjective,,none,173
tricolore-1-5th-edition,rue,street,une,,,noun,,city-places,173
tricolore-1-5th-edition,rugby,rugby,le,,,noun,,hobby,173
tricolore-1-5th-edition,râpé(e)(s),grated,,,,adjective,,food,173
tricolore-1-5th-edition,règle,"ruler, rule",une,,,noun,,school,173
tricolore-1-5th-edition,récolte,harvest,une,,,noun,,none,173
tricolore-1-5th-edition,récréation,break,la,,,noun,,school,173
tricolore-1-5th-edition,répondre,to reply,,,,verb,,school,173
tricolore-1-5th-edition,réponse,"reply, answer",une,,,noun,,school,173
tricolore-1-5th-edition,répéter,to repeat,,,,verb,,school,173
tricolore-1-5th-edition,résultats (m pl),results,les,m pl,m pl,noun,,school,173
tricolore-1-5th-edition,résumé,summary,un,,,noun,,school,173
tricolore-1-5th-edition,rôti,roast,,,,adjective,,food,173
tricolore-1-5th-edition,s'accrocher,to hook on,,,,verb,,none,173
tricolore-1-5th-edition,s'il te plaît/s'il vous plaît,please,,,,phrase,,communication,173
tricolore-1-5th-edition,sa,"his, her, its (see p.103)",,,,adjective,,none,173
tricolore-1-5th-edition,sac,bag,un,,,noun,,shopping,173
tricolore-1-5th-edition,sage,good,,,,adjective,,none,173
tricolore-1-5th-edition,sainement,healthy,,,,adverb,,health,173
tricolore-1-5th-edition,Saint-Sylvestre,New Year's Eve,la,,,noun,,time-dates,173
tricolore-1-5th-edition,sais pas,I don't know (from savoir),,,,verb,,none,173
tricolore-1-5th-edition,saison,season,une,,,noun,,time-dates,173
tricolore-1-5th-edition,salade (verte),"lettuce, (green) salad",une,,,noun,,food,173
tricolore-1-5th-edition,salle de bains,bathroom,une,,,noun,,home,173
tricolore-1-5th-edition,salle de classe,classroom,une,,,noun,,school,173
tricolore-1-5th-edition,salle de séjour,living room,une,,,noun,,home,173
tricolore-1-5th-edition,salle à manger,dining room,une,,,noun,,home,173
tricolore-1-5th-edition,salon,"lounge, sitting room",un,,,noun,,home,173
tricolore-1-5th-edition,salut!,"hello, hi",,,,other,,communication,173
tricolore-1-5th-edition,salutation,greeting,une,,,noun,,communication,173
tricolore-1-5th-edition,samedi,(on) Saturday(s),(le),,,noun,,time-dates,173
tricolore-1-5th-edition,sandales (f pl),sandals,les,f pl,f pl,noun,,shopping,173
tricolore-1-5th-edition,sandwich,sandwich,un,,,noun,,food,173
tricolore-1-5th-edition,sans,without,,,,preposition,,none,173
tricolore-1-5th-edition,santé,health,la,,,noun,,health,173
tricolore-1-5th-edition,sardine,sardine,une,,,noun,,food,173
tricolore-1-5th-edition,saucisson,continental spicy sausage,un,,,noun,,food,173
tricolore-1-5th-edition,sauf,except,,,,preposition,,none,173
tricolore-1-5th-edition,sauter,to jump,,,,verb,,hobby,173
