collection,word,article,plural,word_class,example,topic,source_page
goethe-a1-fit1-vocabulary-list,bei + Dativ,,,preposition,"bei Familie Bayer, bei Siemens",personal-info,026
goethe-a1-fit1-vocabulary-list,bis + Akkusativ,,,preposition,"bis bald, bis morgen",time-dates,026
goethe-a1-fit1-vocabulary-list,dann,,,adverb,"Ich muss noch telefonieren, dann gehen wir.",none,026
goethe-a1-fit1-vocabulary-list,deshalb,,,adverb,"Ich muss lernen, deshalb komme ich nicht mit.",none,026
goethe-a1-fit1-vocabulary-list,für + Akkusativ,,,preposition,"für meinen Freund, für dich",none,026
goethe-a1-fit1-vocabulary-list,in + Dativ,,,preposition,"im Sommer, in den Ferien, im Mai",time-dates,026
goethe-a1-fit1-vocabulary-list,in + Dativ / Akkusativ,,,preposition,"im Park spielen, in die Stadt gehen",city-places,026
goethe-a1-fit1-vocabulary-list,kein,,,other,Ich habe keine Ahnung.,none,026
goethe-a1-fit1-vocabulary-list,mit + Dativ,,,preposition,mit dem Auto,travel,026
goethe-a1-fit1-vocabulary-list,nach + Dativ,,,preposition,nach dem Essen,time-dates,026
goethe-a1-fit1-vocabulary-list,nicht,,,other,Ich verstehe dich nicht.,none,026
goethe-a1-fit1-vocabulary-list,oder,,,other,Möchtest du Tee oder Kaffee?,none,026
goethe-a1-fit1-vocabulary-list,ohne + Akkusativ,,,preposition,"ohne Hilfe, ohne dich",none,026
goethe-a1-fit1-vocabulary-list,um + Akkusativ,,,preposition,"um halb sieben, um 18.30 Uhr",time-dates,026
goethe-a1-fit1-vocabulary-list,und,,,other,Ich möchte eine Cola und Brot.,none,026
goethe-a1-fit1-vocabulary-list,von … bis,,,preposition,von fünf bis sechs Uhr,time-dates,026
goethe-a1-fit1-vocabulary-list,von … nach + Dativ,,,preposition,von Hamburg nach Berlin,travel,026
goethe-a1-fit1-vocabulary-list,vor + Dativ,,,preposition,vor dem Konzert,time-dates,026
goethe-a1-fit1-vocabulary-list,zu + Akkusativ,,,preposition,"zur Schule, zu meinem Freund gehen",city-places,026
goethe-a1-fit1-vocabulary-list,zu + Dativ,,,preposition,er kommt zum Frühstück,time-dates,026
goyal-a1-young-learners,Bruder,der,,noun,,family,011
goyal-a1-young-learners,Eltern,die,,noun,,family,011
goyal-a1-young-learners,Großeltern,die,,noun,,family,011
goyal-a1-young-learners,Mutter,die,,noun,,family,011
goyal-a1-young-learners,Oma,die,,noun,,family,011
goyal-a1-young-learners,Onkel,der,,noun,,family,011
goyal-a1-young-learners,Opa,der,,noun,,family,011
goyal-a1-young-learners,Schwester,die,,noun,,family,011
goyal-a1-young-learners,Tante,die,,noun,,family,011
goyal-a1-young-learners,Vater,der,,noun,,family,011
goyal-a1-young-learners,Bruder,,,noun,,family,012
goyal-a1-young-learners,Cousin,,,noun,,family,012
goyal-a1-young-learners,Cousine,,,noun,,family,012
goyal-a1-young-learners,Mutter,,,noun,,family,012
goyal-a1-young-learners,Oma,,,noun,,family,012
goyal-a1-young-learners,Onkel,,,noun,,family,012
goyal-a1-young-learners,Opa,,,noun,,family,012
goyal-a1-young-learners,Schwester,,,noun,,family,012
goyal-a1-young-learners,Tante,,,noun,,family,012
goyal-a1-young-learners,Vater,,,noun,,family,012
goyal-a1-young-learners,Bild,das,,noun,,home,037
goyal-a1-young-learners,Bücherregal,das,,noun,,home,037
goyal-a1-young-learners,CD-Player,der,,noun,,home,037
goyal-a1-young-learners,Fernseher,der,,noun,,home,037
goyal-a1-young-learners,Lampe,die,,noun,,home,037
goyal-a1-young-learners,Sofa,das,,noun,,home,037
goyal-a1-young-learners,Stuhl,der,,noun,,home,037
goyal-a1-young-learners,Teppich,der,,noun,,home,037
goyal-a1-young-learners,Tisch,der,,noun,,home,037
goyal-a1-young-learners,Vase,die,,noun,,home,037
goyal-a1-young-learners,Apfelsaft,,,noun,,food,044
goyal-a1-young-learners,Bier,,,noun,,food,044
goyal-a1-young-learners,bitte,,,other,,communication,044
goyal-a1-young-learners,Cola,,,noun,,food,044
goyal-a1-young-learners,danke,,,other,,communication,044
goyal-a1-young-learners,Dose,,,noun,,restaurant,044
goyal-a1-young-learners,Flasche,,,noun,,restaurant,044
goyal-a1-young-learners,geht es,,,phrase,,communication,044
goyal-a1-young-learners,gern,,,adverb,,communication,044
goyal-a1-young-learners,Glas,,,noun,,restaurant,044
goyal-a1-young-learners,gut,,,adjective,,communication,044
goyal-a1-young-learners,Kaffee,,,noun,,food,044
goyal-a1-young-learners,möchten Sie,,,phrase,,communication,044
goyal-a1-young-learners,Schokolade,,,noun,,food,044
goyal-a1-young-learners,Tag,,,noun,,communication,044
goyal-a1-young-learners,Tasse,,,noun,,restaurant,044
goyal-a1-young-learners,Tee,,,noun,,food,044
goyal-a1-young-learners,Wasser,,,noun,,food,044
goyal-a1-young-learners,Wein,,,noun,,food,044
goyal-a1-young-learners,Apfelsaft,,,noun,,food,061
goyal-a1-young-learners,Glas Wasser,,,phrase,,food,061
goyal-a1-young-learners,Hund,,,noun,,none,061
goyal-a1-young-learners,Kamillentee,,,noun,,food,061
goyal-a1-young-learners,Kaninchen,,,noun,,none,061
goyal-a1-young-learners,Maus,,,noun,,none,061
goyal-a1-young-learners,Pferd,,,noun,,none,061
goyal-a1-young-learners,Tasse Kaffee,,,phrase,,food,061
goyal-a1-young-learners,Brot,das,,noun,,food,067
goyal-a1-young-learners,Brötchen,das,,noun,,food,067
goyal-a1-young-learners,Butter,die,,noun,,food,067
goyal-a1-young-learners,Croissant,das,,noun,,food,067
goyal-a1-young-learners,Ei,das,,noun,,food,067
goyal-a1-young-learners,Honig,der,,noun,,food,067
goyal-a1-young-learners,Kaffee,der,,noun,,food,067
goyal-a1-young-learners,Käse,der,,noun,,food,067
goyal-a1-young-learners,Marmelade,die,,noun,,food,067
goyal-a1-young-learners,Milch,die,,noun,,food,067
goyal-a1-young-learners,Orangensaft,der,,noun,,food,067
goyal-a1-young-learners,Schinken,der,,noun,,food,067
goyal-a1-young-learners,Tee,der,,noun,,food,067
goyal-a1-young-learners,Englischbuch,das,,noun,,school,070
goyal-a1-young-learners,Heft,das,,noun,,school,070
goyal-a1-young-learners,Kugelschreiber,der,,noun,,school,070
goyal-a1-young-learners,Lineal,das,,noun,,school,070
goyal-a1-young-learners,Mäppchen,das,,noun,,school,070
goyal-a1-young-learners,Radiergummi,der,,noun,,school,070
goyal-a1-young-learners,Schere,die,,noun,,school,070
goyal-a1-young-learners,Schultasche,die,,noun,,school,070
goyal-a1-young-learners,Taschenrechner,der,,noun,,school,070
goyal-a1-young-learners,Textmarker,der,,noun,,school,070
goyal-a1-young-learners,Banane,,,noun,,food,072
goyal-a1-young-learners,Bleistift,,,noun,,school,072
goyal-a1-young-learners,Buch,,,noun,,school,072
goyal-a1-young-learners,Deutschheft,,,noun,,school,072
goyal-a1-young-learners,Heft,,,noun,,school,072
goyal-a1-young-learners,Kugelschreiber,,,noun,,school,072
goyal-a1-young-learners,Lineal,,,noun,,school,072
goyal-a1-young-learners,Mathebuch,,,noun,,school,072
goyal-a1-young-learners,Mäppchen,,,noun,,school,072
goyal-a1-young-learners,Radiergummi,,,noun,,school,072
goyal-a1-young-learners,Schere,,,noun,,school,072
goyal-a1-young-learners,Taschenrechner,der,,noun,"Hast du den Taschenrechner? Ja, den Taschenrechner habe ich!",school,072
goyal-a1-young-learners,blöd,,,adjective,,none,075
goyal-a1-young-learners,Dokumentarfilme,,,noun,,hobby,075
goyal-a1-young-learners,Filme,,,noun,,hobby,075
goyal-a1-young-learners,informativ,,,adjective,,none,075
goyal-a1-young-learners,interessant,,,adjective,,none,075
goyal-a1-young-learners,Komödien,,,noun,,hobby,075
goyal-a1-young-learners,Krimis,,,noun,,hobby,075
goyal-a1-young-learners,Kulturprogramme,,,noun,,hobby,075
goyal-a1-young-learners,langweilig,,,adjective,,none,075
goyal-a1-young-learners,lustig,,,adjective,,none,075
goyal-a1-young-learners,Nachrichten,,,noun,,hobby,075
goyal-a1-young-learners,Quizshows,,,noun,,hobby,075
goyal-a1-young-learners,schön,,,adjective,Ich finde ihn schön.,none,075
goyal-a1-young-learners,Serien,,,noun,,hobby,075
goyal-a1-young-learners,spannend,,,adjective,,none,075
goyal-a1-young-learners,Sportsendungen,,,noun,,hobby,075
goyal-a1-young-learners,uninteressant,,,adjective,,none,075
goyal-a1-young-learners,Zeichentrickfilme,,,noun,,hobby,075
goyal-a1-young-learners,Birne,,,noun,Ich esse eine Birne.,food,089
goyal-a1-young-learners,Cola,,,noun,Ich trinke eine Cola.,food,089
goyal-a1-young-learners,Joghurt,,,noun,Ich esse einen Joghurt.,food,089
goyal-a1-young-learners,Käsebrot,,,noun,Ich esse ein Käsebrot.,food,089
goyal-a1-young-learners,Mineralwasser,,,noun,Ich trinke ein Mineralwasser.,food,089
goyal-a1-young-learners,Saft,,,noun,Ich trinke einen Saft.,food,089
goyal-a1-young-learners,Schokoriegel,,,noun,Ich esse einen Schokoriegel.,food,089
goyal-a1-young-learners,Stück Kuchen,,,phrase,Ich esse ein Stück Kuchen.,food,089
netzwerk-a1-test-booklet,arbeiten,,,verb,,daily-routine,009
netzwerk-a1-test-booklet,Club,der,,noun,,hobby,009
netzwerk-a1-test-booklet,Dienstag,der,,noun,,time-dates,009
netzwerk-a1-test-booklet,Donnerstag,der,,noun,,time-dates,009
netzwerk-a1-test-booklet,Freund,der,,noun,,personal-info,009
netzwerk-a1-test-booklet,Freundin,die,,noun,,personal-info,009
netzwerk-a1-test-booklet,Geburtsdatum,das,,noun,,personal-info,009
netzwerk-a1-test-booklet,Ingenieurin,die,,noun,,profession,009
netzwerk-a1-test-booklet,Journalistin,die,,noun,,profession,009
netzwerk-a1-test-booklet,Kino,das,,noun,,city-places,009
netzwerk-a1-test-booklet,kochen,,,verb,,food,009
netzwerk-a1-test-booklet,Kollege,der,,noun,,personal-info,009
netzwerk-a1-test-booklet,Krankenhaus,das,,noun,,health,009
netzwerk-a1-test-booklet,Krankenpfleger,der,,noun,,profession,009
netzwerk-a1-test-booklet,lesen,,,verb,,hobby,009
netzwerk-a1-test-booklet,Mittwoch,der,,noun,,time-dates,009
netzwerk-a1-test-booklet,Museum,das,,noun,,city-places,009
netzwerk-a1-test-booklet,Partner,der,,noun,,personal-info,009
netzwerk-a1-test-booklet,schwimmen,,,verb,,hobby,009
netzwerk-a1-test-booklet,Straße,die,,noun,,city-places,009
netzwerk-a1-test-booklet,Theater,das,,noun,,city-places,009
netzwerk-a1-test-booklet,Wochenende,das,,noun,,time-dates,009
netzwerk-a1-test-booklet,Wohnort,der,,noun,,personal-info,009
netzwerk-a1-test-booklet,Ärztin,die,,noun,,profession,009
netzwerk-a1-test-booklet,Flugzeug,das,,noun,,travel,014
netzwerk-a1-test-booklet,Apfel,der,,noun,,food,015
netzwerk-a1-test-booklet,Banane,die,,noun,,food,015
netzwerk-a1-test-booklet,Birne,die,,noun,,food,015
netzwerk-a1-test-booklet,Brot,das,,noun,,food,015
netzwerk-a1-test-booklet,Brötchen,das,,noun,,food,015
netzwerk-a1-test-booklet,Butter,die,,noun,,food,015
netzwerk-a1-test-booklet,Cola,die,,noun,,food,015
netzwerk-a1-test-booklet,Dose,die,,noun,,shopping,015
netzwerk-a1-test-booklet,Flasche,die,,noun,,shopping,015
netzwerk-a1-test-booklet,Gramm,das,,noun,,shopping,015
netzwerk-a1-test-booklet,Gurke,die,,noun,,food,015
netzwerk-a1-test-booklet,Joghurt,der/das,,noun,,food,015
netzwerk-a1-test-booklet,Kaffee,der,,noun,,food,015
netzwerk-a1-test-booklet,Kuchen,der,,noun,,food,015
netzwerk-a1-test-booklet,Käse,der,,noun,,food,015
netzwerk-a1-test-booklet,Milch,die,,noun,,food,015
netzwerk-a1-test-booklet,Packung,die,,noun,,shopping,015
netzwerk-a1-test-booklet,Reis,der,,noun,,food,015
netzwerk-a1-test-booklet,Salat,der,,noun,,food,015
netzwerk-a1-test-booklet,Schokolade,die,,noun,,food,015
netzwerk-a1-test-booklet,Tee,der,,noun,,food,015
netzwerk-a1-test-booklet,Tomate,die,,noun,,food,015
netzwerk-a1-test-booklet,Wasser,das,,noun,,food,015
netzwerk-a1-test-booklet,Zwiebel,die,,noun,,food,015
netzwerk-a1-test-booklet,Apfelsaftschorle,die,,noun,,food,021
netzwerk-a1-test-booklet,Bank,die,,noun,,city-places,021
netzwerk-a1-test-booklet,bestellen,,,verb,,restaurant,021
netzwerk-a1-test-booklet,Bestellung,die,,noun,,restaurant,021
netzwerk-a1-test-booklet,Biergarten,der,,noun,,restaurant,021
netzwerk-a1-test-booklet,Gabel,die,,noun,,restaurant,021
netzwerk-a1-test-booklet,Glas,das,,noun,,restaurant,021
netzwerk-a1-test-booklet,gut,,,adjective,,none,021
netzwerk-a1-test-booklet,klettern,,,verb,,hobby,021
netzwerk-a1-test-booklet,Kneipe,die,,noun,,restaurant,021
netzwerk-a1-test-booklet,lecker,,,adjective,,food,021
netzwerk-a1-test-booklet,Limonade,die,,noun,,food,021
netzwerk-a1-test-booklet,Lokal,das,,noun,,restaurant,021
netzwerk-a1-test-booklet,Löffel,der,,noun,,restaurant,021
netzwerk-a1-test-booklet,Mail,die,,noun,,communication,021
netzwerk-a1-test-booklet,Messer,das,,noun,,restaurant,021
netzwerk-a1-test-booklet,Rechnung,die,,noun,,restaurant,021
netzwerk-a1-test-booklet,schwimmen,,,verb,,hobby,021
netzwerk-a1-test-booklet,schön,,,adjective,,none,021
netzwerk-a1-test-booklet,Speisekarte,die,,noun,,restaurant,021
netzwerk-a1-test-booklet,teuer,,,adjective,,none,021
netzwerk-a1-test-booklet,Trinkgeld,das,,noun,,restaurant,021
netzwerk-a1-test-booklet,wandern,,,verb,,hobby,021
netzwerk-a1-test-booklet,Wasser,das,,noun,,food,021
netzwerk-a1-test-booklet,Bein,das,,noun,,health,028
netzwerk-a1-test-booklet,erkältet,,,adjective,,health,028
netzwerk-a1-test-booklet,Fieber,das,,noun,,health,028
netzwerk-a1-test-booklet,Fuß,der,,noun,,health,028
netzwerk-a1-test-booklet,glücklich,,,adjective,,none,028
netzwerk-a1-test-booklet,Hals,der,,noun,,health,028
netzwerk-a1-test-booklet,Halsschmerzen,die,,noun,,health,028
netzwerk-a1-test-booklet,Hausmeister,der,,noun,,profession,028
netzwerk-a1-test-booklet,Husten,der,,noun,,health,028
netzwerk-a1-test-booklet,hören,,,verb,,none,028
netzwerk-a1-test-booklet,Kopf,der,,noun,,health,028
netzwerk-a1-test-booklet,krank,,,adjective,,health,028
netzwerk-a1-test-booklet,Krankenpfleger,der,,noun,,profession,028
netzwerk-a1-test-booklet,Notarzt,der,,noun,,profession,028
netzwerk-a1-test-booklet,Ohrenschmerzen,die,,noun,,health,028
netzwerk-a1-test-booklet,Physiotherapeut,der,,noun,,profession,028
netzwerk-a1-test-booklet,riechen,,,verb,,none,028
netzwerk-a1-test-booklet,Salbe,die,,noun,,health,028
netzwerk-a1-test-booklet,schmecken,,,verb,,none,028
netzwerk-a1-test-booklet,Schnupfen,der,,noun,,health,028
netzwerk-a1-test-booklet,Spritze,die,,noun,,health,028
netzwerk-a1-test-booklet,Tablette,die,,noun,,health,028
netzwerk-a1-test-booklet,trinken,,,verb,,food,028
netzwerk-a1-test-booklet,Verband,der,,noun,,health,028
netzwerk-a1-test-booklet,verletzt,,,adjective,,health,028
netzwerk-a1-kursbuch,ab|fahren,,,verb,,travel,160
netzwerk-a1-kursbuch,an|fangen,,,verb,,none,160
netzwerk-a1-kursbuch,an|kommen,,,verb,,travel,160
netzwerk-a1-kursbuch,an|nehmen,,,verb,,none,160
netzwerk-a1-kursbuch,an|sehen,,,verb,,none,160
netzwerk-a1-kursbuch,an|ziehen,,,verb,,daily-routine,160
netzwerk-a1-kursbuch,auf|schreiben,,,verb,,none,160
netzwerk-a1-kursbuch,auf|stehen,,,verb,,daily-routine,160
netzwerk-a1-kursbuch,aus|gehen,,,verb,,hobby,160
netzwerk-a1-kursbuch,aus|sehen,,,verb,,none,160
netzwerk-a1-kursbuch,aus|steigen,,,verb,,travel,160
netzwerk-a1-kursbuch,aus|ziehen,,,verb,,none,160
netzwerk-a1-kursbuch,bekommen,,,verb,,none,160
netzwerk-a1-kursbuch,beschreiben,,,verb,,none,160
netzwerk-a1-kursbuch,bleiben,,,verb,,none,160
netzwerk-a1-kursbuch,bringen,,,verb,,none,160
netzwerk-a1-kursbuch,denken,,,verb,,none,160
netzwerk-a1-kursbuch,dran|kommen,,,verb,,none,160
netzwerk-a1-kursbuch,ein|fallen,,,verb,,none,160
netzwerk-a1-kursbuch,ein|geben,,,verb,,none,160
netzwerk-a1-kursbuch,ein|laden,,,verb,,none,160
netzwerk-a1-kursbuch,ein|schlafen,,,verb,,daily-routine,160
netzwerk-a1-kursbuch,ein|steigen,,,verb,,travel,160
netzwerk-a1-kursbuch,empfehlen,,,verb,,none,160
netzwerk-a1-kursbuch,erschließen,,,verb,,none,160
netzwerk-a1-kursbuch,essen,,,verb,,food,160
netzwerk-a1-kursbuch,fahren,,,verb,,travel,160
netzwerk-a1-kursbuch,fern|sehen,,,verb,,hobby,160
netzwerk-a1-kursbuch,finden,,,verb,,none,160
netzwerk-a1-kursbuch,fliegen,,,verb,,travel,160
netzwerk-a1-kursbuch,frei|haben,,,verb,,none,160
netzwerk-a1-kursbuch,geben,,,verb,,none,160
netzwerk-a1-kursbuch,gefallen,,,verb,,none,160
netzwerk-a1-kursbuch,gehen,,,verb,,none,160
netzwerk-a1-kursbuch,genießen,,,verb,,none,160
netzwerk-a1-kursbuch,heißen,,,verb,,none,160
netzwerk-a1-kursbuch,helfen,,,verb,,none,160
netzwerk-a1-kursbuch,hoch|fahren,,,verb,,none,160
netzwerk-a1-kursbuch,kennen,,,verb,,none,160
netzwerk-a1-kursbuch,klingen,,,verb,,none,160
netzwerk-a1-kursbuch,kommen,,,verb,,none,160
netzwerk-a1-kursbuch,laufen,,,verb,,none,160
netzwerk-a1-kursbuch,leid|tun,,,verb,,none,160
netzwerk-a1-kursbuch,lesen,,,verb,,none,160
netzwerk-a1-kursbuch,liegen,,,verb,,none,160
netzwerk-a1-kursbuch,los sein,,,phrase,,none,160
netzwerk-a1-kursbuch,los|fahren,,,verb,,travel,160
netzwerk-a1-kursbuch,los|gehen,,,verb,,none,160
netzwerk-a1-kursbuch,mit|bringen,,,verb,,none,160
netzwerk-a1-kursbuch,mit|kommen,,,verb,,none,160
netzwerk-a1-kursbuch,mit|lesen,,,verb,,none,160
netzwerk-a1-kursbuch,mit|nehmen,,,verb,,none,160
netzwerk-a1-kursbuch,dürfen,,,verb,,none,161
netzwerk-a1-kursbuch,haben,,,verb,,none,161
netzwerk-a1-kursbuch,können,,,verb,,none,161
netzwerk-a1-kursbuch,mit|sprechen,,,verb,,none,161
netzwerk-a1-kursbuch,möchten,,,verb,,none,161
netzwerk-a1-kursbuch,mögen,,,verb,,none,161
netzwerk-a1-kursbuch,müssen,,,verb,,none,161
netzwerk-a1-kursbuch,nach|sprechen,,,verb,,none,161
netzwerk-a1-kursbuch,nehmen,,,verb,,none,161
netzwerk-a1-kursbuch,nennen,,,verb,,none,161
netzwerk-a1-kursbuch,raten,,,verb,,none,161
netzwerk-a1-kursbuch,raus|gehen,,,verb,,none,161
netzwerk-a1-kursbuch,riechen,,,verb,,none,161
netzwerk-a1-kursbuch,scheinen,,,verb,,none,161
netzwerk-a1-kursbuch,schlafen,,,verb,,daily-routine,161
netzwerk-a1-kursbuch,schließen,,,verb,,none,161
netzwerk-a1-kursbuch,schneiden,,,verb,,none,161
netzwerk-a1-kursbuch,schreiben,,,verb,,none,161
netzwerk-a1-kursbuch,schwimmen,,,verb,,hobby,161
netzwerk-a1-kursbuch,sehen,,,verb,,none,161
netzwerk-a1-kursbuch,sein,,,verb,,none,161
netzwerk-a1-kursbuch,singen,,,verb,,hobby,161
netzwerk-a1-kursbuch,sitzen,,,verb,,none,161
netzwerk-a1-kursbuch,sollen,,,verb,,none,161
netzwerk-a1-kursbuch,sprechen,,,verb,,none,161
netzwerk-a1-kursbuch,statt|finden,,,verb,,none,161
netzwerk-a1-kursbuch,stehen,,,verb,,none,161
netzwerk-a1-kursbuch,tragen,,,verb,,none,161
netzwerk-a1-kursbuch,treffen,,,verb,,none,161
netzwerk-a1-kursbuch,trinken,,,verb,,food,161
netzwerk-a1-kursbuch,tun,,,verb,,none,161
netzwerk-a1-kursbuch,um|steigen,,,verb,,travel,161
netzwerk-a1-kursbuch,um|ziehen,,,verb,,none,161
netzwerk-a1-kursbuch,unterschreiben,,,verb,,none,161
netzwerk-a1-kursbuch,unterstreichen,,,verb,,none,161
netzwerk-a1-kursbuch,verbinden,,,verb,,none,161
netzwerk-a1-kursbuch,vergessen,,,verb,,none,161
netzwerk-a1-kursbuch,vergleichen,,,verb,,none,161
netzwerk-a1-kursbuch,verstehen,,,verb,,none,161
netzwerk-a1-kursbuch,vor|lesen,,,verb,,none,161
netzwerk-a1-kursbuch,waschen,,,verb,,daily-routine,161
netzwerk-a1-kursbuch,weh|tun,,,verb,,health,161
netzwerk-a1-kursbuch,werden,,,verb,,none,161
netzwerk-a1-kursbuch,wieder|geben,,,verb,,none,161
netzwerk-a1-kursbuch,wiegen,,,verb,,none,161
netzwerk-a1-kursbuch,wissen,,,verb,,none,161
netzwerk-a1-kursbuch,wollen,,,verb,,none,161
netzwerk-a1-kursbuch,ziehen,,,verb,,none,161
netzwerk-a1-kursbuch,zurück|fahren,,,verb,,travel,161
netzwerk-a1-kursbuch,zurück|finden,,,verb,,none,161
netzwerk-a1-kursbuch,zu|haben,,,verb,,none,161
netzwerk-a1-kursbuch,überweisen,,,verb,,none,161
netzwerk-a1-kursbuch,ab,,,preposition,Nennen Sie die Zahlen ab 20.,none,162
netzwerk-a1-kursbuch,Abend,der,-e,noun,,time-dates,162
netzwerk-a1-kursbuch,Abendessen,das,-,noun,,food,162
netzwerk-a1-kursbuch,Abendkleidung,die,,noun,,shopping,162
netzwerk-a1-kursbuch,abends,,,adverb,,time-dates,162
netzwerk-a1-kursbuch,aber,,,other,"Ich arbeite viel, aber ich habe zwei Tage frei: Montag und Dienstag.",none,162
netzwerk-a1-kursbuch,Abfahrt,die,-en,noun,,travel,162
netzwerk-a1-kursbuch,Abschnitt,der,-e,noun,,none,162
netzwerk-a1-kursbuch,Absender,der,-,noun,,communication,162
netzwerk-a1-kursbuch,abwechselnd,,,adverb,,none,162
netzwerk-a1-kursbuch,ab|fahren,,,verb,,travel,162
netzwerk-a1-kursbuch,ab|holen,,,verb,,none,162
netzwerk-a1-kursbuch,ab|wechseln,,,verb,,none,162
netzwerk-a1-kursbuch,acht,,,other,,none,162
netzwerk-a1-kursbuch,achten,,,verb,,none,162
netzwerk-a1-kursbuch,Achtung,,,noun,Achtung: Sofia weiß nichts!,none,162
netzwerk-a1-kursbuch,achtzehn,,,other,,none,162
netzwerk-a1-kursbuch,achtzig,,,other,,none,162
netzwerk-a1-kursbuch,Adjektiv,das,-e,noun,,none,162
netzwerk-a1-kursbuch,Adresse,die,-n,noun,,personal-info,162
netzwerk-a1-kursbuch,Agentur für Arbeit,die,,noun,,profession,162
netzwerk-a1-kursbuch,Akku,der,-s,noun,,none,162
netzwerk-a1-kursbuch,Akkusativ,der,-e,noun,,none,162
netzwerk-a1-kursbuch,aktiv,,,adjective,,none,162
netzwerk-a1-kursbuch,Aktivität,die,-en,noun,,none,162
netzwerk-a1-kursbuch,aktuell,,,adjective,,none,162
netzwerk-a1-kursbuch,Algerien,,,noun,,none,162
netzwerk-a1-kursbuch,alle,,,other,Notieren Sie alle Zahlen.,none,162
netzwerk-a1-kursbuch,allein,,,adverb,,none,162
netzwerk-a1-kursbuch,alles,,,other,,none,162
netzwerk-a1-kursbuch,Alltag,der,,noun,,daily-routine,162
netzwerk-a1-kursbuch,Alphabet,das,-e,noun,,none,162
netzwerk-a1-kursbuch,als,,,other,Max Schmidt arbeitet seit zwei Jahren als Koch.,none,162
netzwerk-a1-kursbuch,also,,,adverb,"Kein Bus, also schnell!",none,162
netzwerk-a1-kursbuch,alt,,,adjective,Ich bin 22 Jahre alt.,none,162
netzwerk-a1-kursbuch,Altbauwohnung,die,-en,noun,,home,162
netzwerk-a1-kursbuch,Alter,das,,noun,,personal-info,162
netzwerk-a1-kursbuch,Altstadt,die,¨e,noun,,city-places,162
netzwerk-a1-kursbuch,am,,,preposition,Kochen wir am Wochenende Spaghetti?,none,162
netzwerk-a1-kursbuch,an,,,preposition,40.000 Filmfans sehen an 10 Tagen über 100 Filme.,none,162
netzwerk-a1-kursbuch,andere,,,adjective,,none,162
netzwerk-a1-kursbuch,anders,,,adverb,,none,162
netzwerk-a1-kursbuch,Anfang,der,¨e,noun,,none,162
netzwerk-a1-kursbuch,Angabe,die,-n,noun,Machen Sie persönliche Angaben.,none,162
netzwerk-a1-kursbuch,Angebot,das,-e,noun,ein Angebot schreiben,none,162
netzwerk-a1-kursbuch,Anhang,der,¨e,noun,,communication,162
netzwerk-a1-kursbuch,Ankunft,die,¨e,noun,,travel,162
netzwerk-a1-kursbuch,Anmeldung,die,-en,noun,die Anmeldung zum Marathon,none,162
netzwerk-a1-kursbuch,Anrede,die,-n,noun,,communication,162
netzwerk-a1-kursbuch,Anredeformel,die,-n,noun,,communication,162
netzwerk-a1-kursbuch,Anruf,der,-e,noun,,communication,162
netzwerk-a1-kursbuch,Anschluss,der,¨e,noun,,none,162
netzwerk-a1-kursbuch,anstrengend,,,adjective,,none,162
netzwerk-a1-kursbuch,Antwort,die,-en,noun,,communication,162
netzwerk-a1-kursbuch,antworten,,,verb,,communication,162
netzwerk-a1-kursbuch,an|fangen,,,verb,,none,162
netzwerk-a1-kursbuch,an|kommen,,,verb,,travel,162
netzwerk-a1-kursbuch,an|kreuzen,,,verb,,none,162
netzwerk-a1-kursbuch,an|machen,,,verb,,none,162
netzwerk-a1-kursbuch,an|nehmen,,,verb,,none,162
netzwerk-a1-kursbuch,an|probieren,,,verb,,shopping,162
netzwerk-a1-kursbuch,an|rufen,,,verb,,communication,162
netzwerk-a1-kursbuch,an|sehen,,,verb,,none,162
netzwerk-a1-kursbuch,ähnlich,,,adjective,,none,162
netzwerk-a1-kursbuch,Anweisung,die,-en,noun,,communication,163
netzwerk-a1-kursbuch,Anzeige,die,-n,noun,,communication,163
netzwerk-a1-kursbuch,Anzug,der,¨e,noun,,shopping,163
netzwerk-a1-kursbuch,an|ziehen,,,verb,,daily-routine,163
netzwerk-a1-kursbuch,Apartment,das,-s,noun,,home,163
netzwerk-a1-kursbuch,Apfel,der,¨,noun,,food,163
netzwerk-a1-kursbuch,Apfelsaft,der,¨e,noun,,food,163
netzwerk-a1-kursbuch,Apfelsaftschorle,die,-n,noun,,food,163
netzwerk-a1-kursbuch,Apfelschorle,die,-n,noun,,food,163
netzwerk-a1-kursbuch,Apotheke,die,-n,noun,,health,163
netzwerk-a1-kursbuch,App,die,-s,noun,,none,163
netzwerk-a1-kursbuch,April,der,,noun,,time-dates,163
netzwerk-a1-kursbuch,Arabisch,,,noun,,none,163
netzwerk-a1-kursbuch,Arbeit,die,-en,noun,,profession,163
netzwerk-a1-kursbuch,arbeiten,,,verb,Arbeiten Sie zu zweit.,profession,163
netzwerk-a1-kursbuch,Arbeitsalltag,der,,noun,,profession,163
netzwerk-a1-kursbuch,arbeitslos,,,adjective,,profession,163
netzwerk-a1-kursbuch,Arbeitsplatz,der,¨e,noun,,profession,163
netzwerk-a1-kursbuch,Arbeitszeit,die,-en,noun,,profession,163
netzwerk-a1-kursbuch,Arbeitszimmer,das,-,noun,,home,163
netzwerk-a1-kursbuch,Architekt,der,-en,noun,,profession,163
netzwerk-a1-kursbuch,Architektin,die,-nen,noun,,profession,163
